(2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9, 35, 644, 3220, 9660, 28980)
(2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 12, 12, 25, 230, 644, 48300)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 16, 48, 230, 345, 368, 5520)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 23, 24, 40, 90, 4140, 8280)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 12, 46, 92, 92, 1035, 4140)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 15, 18, 92, 460, 1380, 4140)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 16, 46, 144, 240, 8280, 16560)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 20, 23, 138, 828, 4140, 4140)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 20, 23, 138, 1380, 1380, 1380)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 23, 24, 40, 72, 4140, 8280)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 8, 8, 40, 69, 92, 230, 2760)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 8, 9, 23, 24, 40, 4140, 8280)
(2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 10, 18, 161, 28980, 57960)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 8, 15, 23, 46, 184, 184, 345, 2760)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 8, 15, 24, 40, 138, 345, 345, 2760)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 8, 18, 23, 23, 360, 3105, 4968, 24840)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 81, 1035, 1035, 6210, 9315, 37260)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 90, 184, 1035, 1656, 8280, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 90, 200, 414, 8280, 8280, 41400)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 90, 230, 414, 414, 2070, 4140)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 92, 184, 552, 552, 4140, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 92, 276, 276, 345, 828, 4140)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 92, 288, 288, 288, 16560, 33120)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 100, 180, 207, 4140, 4140, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 100, 207, 276, 276, 460, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 115, 575, 5175, 5750, 103500)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 115, 600, 1800, 13800, 41400)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 115, 690, 1150, 2070, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 120, 345, 1080, 24840, 24840)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 115, 138, 216, 648, 648, 74520)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 120, 120, 345, 414, 920, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 10, 138, 144, 144, 432, 24840, 49680)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 12, 18, 100, 207, 4140, 4140, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 12, 20, 46, 92, 92, 1035, 4140)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 12, 23, 40, 40, 120, 4140, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 9, 15, 23, 23, 24, 72, 2760, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 10, 10, 23, 46, 115, 138, 345, 1380)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 10, 10, 25, 45, 50, 414, 1725, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 10, 12, 23, 24, 24, 72, 4140, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 12, 12, 12, 25, 138, 300, 575, 6900)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 12, 14, 14, 14, 92, 92, 276, 9660)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 15, 23, 46, 115, 138, 345, 1380)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 15, 25, 45, 50, 414, 1725, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 16, 20, 46, 144, 240, 8280, 16560)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 16, 23, 46, 48, 72, 144, 3312)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 23, 115, 1035, 1150, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 23, 120, 360, 2760, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 23, 138, 230, 414, 4140)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 18, 23, 24, 69, 216, 4968, 4968)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 20, 20, 23, 138, 828, 4140, 4140)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 20, 20, 23, 138, 1380, 1380, 1380)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 20, 23, 24, 40, 72, 4140, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 23, 23, 27, 27, 69, 69, 2484)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 23, 24, 24, 27, 69, 4968, 4968)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 18, 54, 184, 276, 2484, 4968)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 18, 69, 81, 207, 14904, 14904)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 20, 40, 69, 92, 230, 2760)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 23, 27, 69, 3726, 14904, 14904)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 8, 23, 30, 60, 72, 4140, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 8, 9, 16, 23, 46, 48, 144, 3312)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 184, 920, 3105, 4968, 24840)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 184, 1035, 1656, 8280, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 184, 1080, 1656, 3105, 24840)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 200, 414, 8280, 8280, 41400)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 207, 414, 1035, 1150, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 225, 414, 450, 1725, 20700)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 9, 9, 10, 230, 414, 414, 2070, 4140)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 7, 7, 7, 36, 46, 252, 276, 644, 5796)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 9, 23, 30, 60, 4140, 8280)
(2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 8, 9, 10, 12, 23, 120, 4140, 8280)
(3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 10, 23, 72, 120, 4140, 8280)
(3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 10, 75, 138, 150, 575, 6900)
(3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 27, 92, 138, 1242, 2484)
